token_final,label
"['보육료', '를', '가정', '으로', '돌려', '달라', '는', '청원', '을', '반대', '합니다', '코로나', '로', '어린이집', '원', '보육료', '결제', '부당', '육아', '수당', '각', '가정', '반환', '요청', '청원', '청원', '내용', '자신', '아이', '코로나', '로', '어린이집', '그', '생활비', '식비', '교재', '교구', '구입', '비', '등', '증가', '생활비', '어린이집', '지원', '금액', '어린이집', '교사', '급여', '깍아', '가정', '반환', '이글', '반대', '댓글', '동의', '함', '체크', '이야기', '다시', '한번', '상황', '아이', '가정', '보육', '생활비', '국가', '보상', '발상', '정말', '이해', '발상', '국가', '지원', '소득', '따라서', '지원', '어린이집', '보육료', '지금', '부담', '우리', '어린이집', '이용', '코로나', '사태', '지원', '가정', '어린이', '집들이', '줄줄이', '도산', '이후', '보육', '환경', '롯', '부모', '몫', '그때', '또', '생떼', '생각', '입', '직장', '맘', '지금', '보육', '환경', '무상보', '비용', '국민', '혜택', '가정', '권리']",Yes
"['지리산', '을', '살려주세요', '아무', '관심', '틈', '국립공원', '호', '지리산', '매우', '진행', '바로', '지리산', '산악', '열차', '추진', '사업', '사업', '승인', '칼', '자루', '기재부', '환경부', '국가', '가장', '자연', '유산', '지리산', '크게', '훼손', '수', '불찰', '지리산', '산악', '열차', '추진', '쪽', '경악', '금치', '일', '지역', '경제', '활성화', '듯', '구실', '아래', '구렁이', '담', '추진', '지리산', '개발', '훼손', '마침내', '가시', '경우', '것', '마치', '농촌', '소득', '향상', '농가', '뒷산', '포클레인', '용접', '꼴', '매우', '위험천만', '짓', '수', '이', '정책', '판단', '불찰', '오류', '것', '대해', '지리산', '일대', '의식', '양심', '주민', '시민단체', '마침내', '지리산', '산악', '열차', '위', '국회', '앞', '농성', '투쟁', '한국', '가장', '자연', '유산', '지리산', '훼손', '우리', '후손', '대한', '죄악', '수치', '것', '더구나', '요즘', '코로나', '국민', '민족', '영산', '지리산', '여행', '몸', '마음', '현상', '일어나고', '것', '찬물', '끼', '지리산', '흉', '정책', '가면', '접근', '그것', '이명박', '정권', '시절', '강', '사업', '악몽', '지리산', '한번', '시작', '끝장', '더구나', '그', '훼손', '주체', '정부', '지방자치단체', '앞', '지리산', '일파', '파의', '개발', '도', '미노', '것', '불보듯', '상식', '의식', '분', '현재', '지리산', '작태', '위', '관심', '힘', '보태', '시기']",Yes
"['코로나', '19', '로', '인한', '중간고사', '의', '수행평가', '화', '를', '반대', '합니다', '먼저', '국어', '맞춤법', '오류', '수', '점', '시간', '작성', '가독성', '낮', '수', '점', '양해', '저', '현재', '과학고', '재학', '조기', '진학', '학년', '학생', '요즘', '코로나', '바이러스', '확산', '학교', '일정', '차질', '빚', '지고', '원래', '예정', '개학', '주가', '주가', '끝내', '렀습', '코로나', '의', '확산', '수', '진행', '단계', '임', '추가', '개학', '연기', '검토', '소식', '또한', '서울시', '교육청', '중간고사', '수행평가', '대체', '하라', '권고', '소식', '권고', '원래', '말', '정도', '예정', '중간고사', '한계', '수행평가', '대체', '학생', '부담', '중간고사', '폐지', '통해', '학사', '일정', '생략', '다음', '학사', '일정', '정상화', '꾀', '수', '판단', '현재', '저', '학교', '대부분', '학생', '개학', '연기', '불가피', '함', '정도', '인정', '바이지', '중간고사', '생략', '수도', '반발', '따라서', '저', '개학', '연기', '중간고사', '폐지', '중간고사', '유지', '연기', '청원', '첫째', '중간고사', '수행평가', '대체', '때', '평가', '객관성', '문제', '수', '현재', '내신', '이름', '시행', '고사', '학생', '능력', '매우', '객관', '판단', '수', '장점', '가지', '최근', '학', '기부', '종합', '전형', '이하', '학종', '내신', '중요성', '매우', '부각', '알', '것', '초등학교', '중학교', '내신', '대학', '직접', '결정', '이제', '입시', '바로', '조기졸업', '조기', '진학', '고등학교', '학년', '입시', '준비', '고등학교', '학년', '학생', '학기', '내신', '매우', '영향', '내신', '수행평가', '대체', '실시', '때', '평가', '선생님', '주관', '생각', '수', '학생', '점수', '위', '지속', '요청', '객관성', '고사', '것', '예상', '또한', '수행평가', '이득', '사람과', '손해', '사람', '분명', '것', '생각', '이유', '수행평가', '특성', '최고점', '최저', '점자', '점수', '분포', '나이스', '점수', '단위', '기록', '때문', '불연속', '적', '등급', '기록', '것', '기록', '사태', '예상', '때문', '또한', '수행평가', '특성', '최저', '점', '최고점', '차이', '말', '때', '평가', '진행', '수시', '준비', '해', '온', '학생', '영향', '수', '것', '둘째', '방학', '동안', '노력', '반등', '기회', '학생', '노력', '조치', '는', '이번', '겨울방학', '안내', '공부', '시작', '저번', '성적', '아주', '이번', '아주', '노력', '시험', '더', '볼', '수', '그로', '더', '대학', '수', '확신', '속', '노력', '현재', '상위', '학생', '비교', '실력', '성장', '저', '저', '학생', '그', '분', '저', '중간고사', '확신', '중간고사', '수행평가', '변경', '실시', '요', '고사', '상위', '점수', '분포', '학생', '것', '이로', '저', '중', '상위', '학생', '반등', '기회', '것', '극적', '성적', '향상', '보고', '학생', '중간고사', '생략', '아주', '영향', '수행평가', '실시', '중간고사', '실효', '앞서', '말', '학생', '부담', '위해', '권고', '저', '중간고사', '수행평가', '변경', '학생', '부담', '커녕', '부담', '더', '가중', '것', '생각', '현재', '모든', '과목', '수행평가', '실시', '과목', '차', '실시', '또한', '과도', '수행평가', '학생', '입장', '장기간', '잠', '건강', '문제', '학생', '그', '수업', '시간', '집중', '요구', '입시', '진학', '위', '기초', '학력', '내용', '학습', '시간', '매우', '여기', '중간고사', '수행평가', '대체', '경우', '학생', '수행', '과제', '것', '과제', '난도', '학생', '부담', '절대', '수', '저', '이유', '개학', '연기', '혹시', '중간고사', '수행', '평가', '반대', '청원', '수시', '준비', '온', '특목고', '일반', '학생', '반등', '노리', '학습', '임해', '온', '학생', '대학', '좌지우지', '수도', '영향', '것', '불가피', '때문', '글']",Yes
"['인터넷', '사기', '근절', '을', '위', '한', '지', '급정지', '제도', '신설', '및', '사이버수사대', '인력', '보강', '및', '기구', '증설', '을', '청원', '합니다', '중고', '물품', '거래', '인터넷', '사이트', '사기꾼', '활개', '치', '행각', '벌이', '옛날', '사기꾼', '외모', '언변', '인터넷', '발달', '현대', '중고', '물품', '거래', '사이트', '수집', '사진', '물품', '등록', '후', '피해자', '카카오', '톡', '문자', '피해자', '양산', '또한', '이', '사기', '개별', '사기', '보이', '달동', '안', '피해자', '무려', '명', '피해', '금액', '역시', '초과', '것', '예상', '대형', '사기', '사건', '이', '계좌', '개', '이상', '명의', '개', '이상', '연락처', '개', '이상', '보유', '집단', '기수법', '다음', '순서', '인터넷', '거래', '사이트', '카톡', '아이디', '전화번호', '사기', '물품', '등록', '피해자', '의사', '가지', '접근', '시', '가장', '먼저', '피해자', '거주지', '질문', '함', '피해자', '거주지', '광주', '일', '경우', '울산', '서울', '이면', '강릉', '등', '직거래', '지역', '말함', '카카오', '톡', '기타', '앱', '이용', '직거래', '안전', '결제', '거래', '유도', '함', '피해자', '안전', '결제', '대해', '경우', '안전', '결제', '대해', '상세', '설명', '피해자', '입금', '금액', '네이버', '인터넷', '거래', '사이트', '보유', '결제', '완료', '후', '거래', '완료', '피해자', '승인', '본인', '송금', '장함', '카톡', '네이버', '안전', '결제', '가짜', '사이트', '가짜', '사이트', '숫자', '영어', '한글', '제외', '로그인', '피해자', '아이디', '비번', '안', '후', '피해자', '성명', '주소', '전번', '주소록', '유출', '시킴', '가짜', '사이트', '피해자', '로그인', '후', '주문', '성명', '주소', '전화번호', '기입', '함', '개인정보', '유출', '및', '사기꾼', '확', '인용', '카톡', '피해자', '성명', '주소', '피해자', '안심', '시킴', '피해자', '차', '구입', '대금', '입금', '함', '피해자', '입금', '역', '캡처', '카카오', '톡', '등', '구함', '책', '전송', '위함', '추정', '피해자', '수수료', '포함', '입금', '처리', '수수료', '포함', '금액', '재', '입금', '요구', '최초', '입금', '금액', '차', '입금', '후', '반환', '처리', '함', '피해자', '수수료', '포함', '차', '구입', '대금', '입금', '피해자', '수수료', '포함', '입금', '네이버', '페이', '반환', '정책', '변경', '반환', '최저', '금액', '설정', '반환', '최저', '금액', '입금', '반환', '조작', '반환', '정책', '화면', '전송', '함', '반환', '최저', '금액', '차', '입금', '액', '제외', '잔액', '추가', '입금', '구함', '반환', '가능', '액', '입금', '경우', '반환', '가능', '시간', '경과', '반환', '최저', '금액', '상승', '차', '환금', '차', '반환', '입금', '약', '배', '입금', '구함', '피해자', '반환', '가능', '시간', '내', '입금', '경우', '수수료', '포함', '수수료', '포함', '금액', '입금', '구함', '때', '피해자', '피해자', '거래', '중단', '차', '차', '입금', '액', '포함', '반환', '요구', '경우', '인터넷', '안전', '결제', '사이트', '현금', '보관', '주민', '등록증', '주민등록', '등본', '발급', '직접', '반환', '신청', '하라', '주장', '자신', '거래', '중단', '입금', '액', '전송', '대화', '중단', '함', '여성', '피해자', '반환', '재차', '요구', '경우', '얼굴', '사진', '알몸', '사진', '반환', '나', '데이트', '하자', '등', '피해자', '희롱', '거나', '얼굴', '나', '사기', '치자', '오히려', '행각', '권유', '함', '남성', '피해자', '경우', '말', '다음', '사기', '너', '계좌', '입금', '나중', '공범', '협박', '함', '일부', '피해자', '경우', '피해자', '가장', '가족', '친구', '등', '현금', '이체', '유도', '함', '문제점', '중국', '홍콩', '한국', '조직', '연합', '행각', '것', '추정', '대부분', '사기꾼', '계좌', '외국인', '명의', '계좌', '개설', '추적', '어려움', '피해', '신고', '주말', '휴일', '활동', '왕', '성함', '수사권', '계좌', '개설', '경찰서', '보유', '피해자', '신고', '후', '서류', '이송', '담당', '사관', '배정', '은행', '급정지', '신청', '시일', '이상', '소요', '동일', '계좌', '피해자', '양산', '추세', '임', '최대', '피해', '발생', '계좌', '경우', '최초', '사건', '발생', '후', '최종', '발', '생일', '경과', '피해자', '명', '발생', '함', '수사권', '계좌', '개설', '경찰서', '보유', '계좌', '개설', '각기', '달라', '사관', '공조', '수사', '어려움', '인터넷', '사기', '고건', '건', '이상', '발생', '해당', '사관', '업무', '부담', '증대', '해결', '방안', '보이스피싱', '사기', '계좌', '급정지', '제도', '인터넷', '사기', '사건', '발생', '시', '신고', '즉시', '사기', '계좌', '급정지', '제도', '신설', '사이버수사대', '인력', '보강', '경찰청', '전문', '사이버', '수사', '기관', '창설', '중국', '등', '외국', '기관', '협력', '체계', '구축', '등', '피해자', '중', '한명인', '살', '소녀', '사기꾼', '강탈', '사회', '발', '시련', '시작', '이제', '갓', '신혼', '꿈', '부부', '배우자', '생일', '선물', '구입', '사기', '생계', '어려움', '처', '최근', '출산', '기초', '수급', '생활자', '엄마', '젖병', '소독기', '구입', '사기', '등', '이', '조직', '행각', '정도', '피해자', '카카오', '톡', '프로필', '자신', '행각', '이용', '한편', '피해자', '개인정보', '성명', '전화번호', '주소', '또', '다른', '보이스피싱', '조직', '판매', '정도', '내', '인터넷', '사기', '계좌', '급정지', '제도', '신설', '및', '인터넷', '강국', '걸', '사이버수사대', '증설', '사기', '조직', '근절', '및', '인터넷', '거래', '문화', '정착']",Yes
"['국가', '유방암', '검진', '이', '시국', '건', '의문', '마음', '어찌하여', '시간', '검진', '시행', '동안', '반복', '것', '이기', '자', '생각', '어디', '전달', '고심', '마음', '청원', '유방암', '검진', '후', '결과', '가슴', '당황', '치밀', '유방', '소견', '해', '초음파', '검사', '요망', '선', '촬영', '검진', '후', '초음', '하라', '치밀', '유방', '저', '폐암', '진단', '수술', '폐암', '진단', '때', '악몽', '다시', '시작', '병원', '다시', '예약', '시간', '사이', '치밀', '유방', '번', '조회', '상상', '성격', '탓', '당사자', '저', '동안', '악몽', '조회', '과정', '검', '왜', '해', '생각', '헬스', '조선', '이금숙', '기자', '기사', '해외', '국내', '여성', '비중', '차지', '미국', '약', '우리나라', '미국', '배', '달', '상이', '치밀', '유방', '치밀', '유방', '암', '발생', '확률', '배', '방영', '박광식', '기자', '유방', '촬영', '술', '편', '전문의', '말', '선', '촬영', '술', '진단', '시', '치밀', '유방', '조직', '하얀색', '겹', '진단', '또한', '촬영', '방식', '위아래', '유방', '집중', '방사선', '식이', '피폭량', '일반', '흉부', '선의', '배', '유방암', '방사선', '노출', '위험', '더', '고', '위', '글', '진단', '재발', '전이', '걱정', '평생', '로써', '유방암', '검진', '대상자', '모든', '여성', '지금', '미래', '일', '뿐', '현재', '여성', '위아래', '식', '피폭', '선', '유방암', '검진', '치', '동양인', '이상은', '치밀', '유방', '조직', '진단', '어려움', '꼭', '실시', '합', '유방', '선', '촬영', '치밀', '유방', '소견', '초음파', '그로', '시간', '만', '비용', '투자', '초음파', '재차', '시행', '아이러니', '상황', '되풀이', '합', '이상', '여성', '의무', '권리', '유방암', '검진', '형식', '적임', '개인', '나라', '조금', '보탬', '중', '하나', '급여', '도', '시행', '검진', '폐암', '포함', '검진', '확대', '시행', '우리나라', '의료', '체계', '발전', '존경', '저', '또한', '국민', '사람', '국민', '노고', '고개', '유방암', '검진', '유방', '선', '촬영', '초음파', '검사', '선택', '해', '여성', '암', '조금', '더', '중', '위암', '경우', '술', '위', '내시경', '선택', '검진', '시행', '압니', '고심', '청원', '오니', '부디', '결과', '글', '끝', '주신', '진심', '감사', '참고', '내용', '유방암', '검진', '대상', '이상', '대략', '선', '촬영', '기준', '판독', '비', '약', '필름', '약', '진차료', '약', '약']",NO
"['개학', '찔끔', '찔끔', '미루지', '말고', '이참', '에', '국제', '관례', '대로', '9월', '새', '학년', '으로', '학제', '개혁', '원합니다', '학교', '아기', '만', '세', '아이', '땀', '뻘뻘', '운동장', '공', '만', '세', '청소년', '아이', '하루', '중', '시간', '공간', '직', '철', '미숙', '아이', '개인', '위생', '실수', '실수', '접촉', '통해', '아이', '얼마', '전염병', '전파', '수', '전파', '속도', '위험', '또한', '수', '어른', '자가', '격리', '해도', '스스로', '기본', '생활', '아이', '감염', '격리', '부모', '도움', '내지', '간호', '아이', '감염', '부모', '예비', '환자', '일', '수', '이유', '개학', '학교', '또', '다른', '전파', '원지', '가능성', '개학', '몇', '주', '새', '일정', '학사', '일정', '다시', '교육과정', '운영', '매번', '다시', '계획', '것', '시간', '낭비', '돈', '낭비', '의미', '일인', '것', '차라리', '이', '국제', '관습', '새', '학년', '고려', '우리', '나라', '학생', '외국', '학교', '진학', '외국', '학생', '우리', '나라', '우리', '나라', '새', '학년', '시기', '국제', '관례', '유학', '유학', '학생', '혼란', '수', '개월', '진학', '불', '일치', '수', '차라리', '이', '학년', '추진', '전염병', '피하', '학생', '온라인', '학습', '체험학습', '수', '유도', '교사', '의무', '연수', '이수', '시간', '부여', '온라인', '오프라인', '연수', '통해', '자기', '찬', '시간', '것', '의미', '것', '학생', '학교', '밖', '자기', '생활', '진로', '탐색', '시간', '교사', '강제', '안식', '기간', '통해', '연구', '찬', '시간', '것', '기회', '사용', '교육', '예산', '교실', '시스템', '개혁', '투자', '맞벌이', '부모', '모두', '교실', '이용', '수', '확대']",Yes
"['법인세', '신고', '기한', '연장', '지금', '코로나', '때문', '재택근무', '권장', '당장', '달', '앞', '법인세', '신고', '재택근무', '상황', '집', '근무', '게', '전화', '업무', '처리', '정도', '회사', '결산', '집', '거', '출근', '수', '상황', '오늘', '뉴스', '대구', '청도', '개월', '신고', '기한', '연장', '대구', '청도', '뿐', '전국', '적', '코로나', '영향', '안', '곳', '법인세', '신고', '기한', '달', '연장', '검토', '해', '어린이', '집도', '전부', '원', '회사', '아이', '정말']",Yes
"['중국', '에서', '우환', '폐렴', '발병', '후', '대한민국', '에', '입국', '한', '중국인', '도', '중국인', '바이러스', '전수', '조사', '실시', '를', '청원', '합니다', '왜', '안', '합니까', '신천지', '교인', '조사', '반대', '사의', '실효', '위', '공항', '통해', '입국', '중국인', '무증상', '감염', '잠복기', '감염', '색출', '전수', '조사', '실시', '것', '국민', '생명', '정치', '이해관계', '위태롭', '장', '청와대', '그', '누구', '여생', '감옥', '각오', '것', '게시', '물의', '일부', '내용', '국민', '청원', '요건', '위배', '관리자', '수정']",NO
"['고', '양', '탄현', '공공', '주택지', '구', '지정', '및', '금정', '굴', '유해', '안치', '공', '원', '묘지', '조', '성', '사업', '을', '철회', '해주십시오', '고양시', '일산서구', '탄현동', '여명', '주민', '인구', '과밀', '주거지역', '아파트', '외', '자족', '시설', '턱', '곳', '세대', '주택', '건설', '금정', '굴', '유해', '안치', '묘지', '성함', '지금', '교통', '환경', '악화', '가중', '결과', '초래', '것', '정부', '강남', '부동산', '안정', '정책', '일산', '가장', '인프라', '주거', '질', '지역', '주택', '공급', '것', '곳', '주민', '평생', '온', '기본', '재산권', '또한', '위협', '정책', '생각', '또한', '이재준', '고양시장', '자신', '선거', '공약', '강행', '탄현', '주민', '일방', '희생', '금정', '굴', '유해', '안치', '공원', '묘지', '조성', '강행', '황룡산', '인근', '린', '공원', '당국', '계획', '곳', '삶', '터전', '마련', '주민', '기만', '정책', '생각', '수', '당국', '지역', '주민', '의견', '수렴', '일방', '정책', '고양', '탄현', '세대', '주택지', '지정', '및', '금정', '굴', '유해', '안치', '묘지', '사업', '전면', '철회', '것', '청원']",Yes
"['56회', '변리사', '시험', '의', '문제', '유출', '진상', '조사', '를', '청원', '합니다', '문재인', '대통령', '저', '이번', '변리사', '시험', '응시', '수험생', '변리사', '시험', '차', '시험', '차', '시험', '시험', '우리나라', '미래', '성장동력', '지식', '재산권', '보호', '위', '인재', '선발', '시험', '실제', '이', '시험', '그', '이상', '수험', '기간', '요구', '시험', '시험', '합격자', '역시', '출신', '이상', '차지', '수험생', '풀', '역시', '그', '시험', '합격', '어려움', '다만', '최근', '숙명여고', '사건', '회계사', '세무사', '등', '시험', '사전', '유출', '정성', '위반', '문제', '발생', '이번', '차', '변리사', '시험', '상표', '법', '문제', '시험', '문제', '사전', '유출', '의혹', '제기', '이번', '출제', '채점', '교수', '교수', '서울', '사립대', '등', '대학', '출제', '채점', '앞서', '비공개', '특강', '진행', '그', '특강', '강의', '수험생', '작성', '문구', '상표', '근원', '부정', '목적', '문구', '구체', '교수', '명과', '학교', '사실', '명예훼손', '위험성', '진상', '조사', '착수', '상기', '문구', '상표', '법', '공부', '수험생', '다른', '교수', '그', '의미', '자체', '수', '이', '문구', '자체', '판례', '수험', '교과서', '어디', '문구로', '이', '문구', '답', '안지', '기재', '경우', '특강', '진행', '교수', '그', '강의', '수험생', '수', '일종', '출제', '채점', '짬짬이', '정성', '현저', '위배', '행위', '반드시', '근절', '행위', '변리사', '수험', '이', '비공개', '특강', '년', '계속', '매년', '시험', '문제', '특강', '문제', '일치', '여부', '유출', '논란', '계속', '불구', '특강', '자료', '증거', '특강', '대학', '소지', '수사', '조사', '방법', '해결', '만', '방법', '역시', '이번', '특정', '문구', '교수', '답', '안지', '기재', '경우', '그', '증거', '산업', '인력', '공단', '경우', '진상', '조사', '방법', '변리사', '시험', '접수', '때', '출신', '대학', '기재', '이용', '이번', '출제', '교수', '대의', '특강', '교수', '공개', '특강', '진행중', '학생', '상표', '법', '문제', '해당', '상표', '근원', '부정', '목적', '단어', '기재', '차', '확인', '함', '위', '문제', '사전', '유출', '의혹', '확인', '차', '상표', '법', '문제', '의', '모든', '수험생', '답안', '확인', '그', '문구', '특정', '대학', '학생', '확인', '특정', '대학', '특강', '수험생', '조사', '진행', '시기', '변리사', '시험', '명', '안팎', '응시', '생', '규모', '시험', '관심', '그', '출제', '채점', '과정', '등', '시험', '운영', '정성', '현저', '위배', '비일비재', '부디', '이번', '기회', '악', '폐습', '적폐', '근절', '감사', '게시', '물의', '일부', '내용', '국민', '청원', '요건', '위배', '관리자', '수정']",NO
"['갑', '이', '제', '발목', '에', '달아놓은', '좀', '떼어주세요', '현재', '한국', '통신', '업체', '를', '설치', '각', '이통', '사', '협력', '업체', '정말', '움직', '과정', '의', '도급', '업체', '하청', '업체', '갑질', '이제', '협력', '업체', '직원', '차', '전', '달', '전', '별로', '터치', '지사', '협력', '업체', '직원', '감시', '지시', '후', '부터', '감시', '협력', '업체', '직원', '차량', '를', '스마트폰', '어플', '이용', '위치', '파악', '어플', '차량', '위치', '차량', '속도', '과속', '유무', '이동', '경로', '시간', '등', '정말', '정보', '수집', '실시간', '협력', '업체', '직원', '주말', '쉬', '못', '주소', '집', '주소', '난리', '바로', '전화', '평가', '반영', '일', '사장', '호출', '등등', '갖은', '협박', '사람', '일이', '게', '미래', '알', '수', '내일', '이동', '경로', '전날', '제출', '하라', '만약', '전날', '제출', '경로', '금일', '이동', '경로', '경우', '일치', '율', '안', '갖은', '협박', '개인', '가족', '나들이', '못', '일이', '뿔리', '차량', '타고', '수', '모든', '협력', '업체', '직원', '나', '하나', '때문', '회사', '불이익', '우격다짐', '달', '떼', '처음', '를', '달때', '활용', '동의', '를', '대한민국', '사람', '저', '동의', '싸인', '선택', '개', '싸인', '사표', '중소기업', '나름', '회사', '면접', '제', '목슴줄', '우리', '회사', '직원', '가지', '직원', '마음', '짜르', '짤려', '말', '한마디', '회사', '줄', '초상', '하루', '감시', '기분', '이', '글', '이후', '의', '보복', '더', '이상', '못', '대통령', '하청', '업체', '갠찮습니', '정말', '하루', '종일', '감시', '항상', '마음', '제발', '숨', '좀', '수', '이', '좀', '게시', '물의', '일부', '내용', '국민', '청원', '요건', '위배', '관리자', '수정']",Yes
"['대구시', '신', '청사', '건립', '을', '무기한', '연기', '하자', '대구시', '청사', '건립', '무기한', '연기', '안녕하십니까', '저', '대구', '고향', '직장', '잠시', '경북', '거주', '중인', '사람', '저', '대구시', '청사', '안전', '문제', '청사', '건립', '무기한', '연기', '것', '건의', '이유', '다음', '우선', '우리', '대구시', '정부', '요구', '수동', '모습', '스스로', '노력', '모습', '대구시', '수', '것', '중', '하나', '청사', '건립', '무기한', '연기', '특정', '종교', '집단', '집단', '감염', '우리', '전혀', '상치', '못', '것', '확', '진자', '폭발', '이', '대구시', '적지', '당황', '거', '생각', '초기', '대구시', '정부', '지원', '요청', '모습', '시민', '게', '사실', '확', '진가', '수가', '점차', '안정화', '지금', '이제', '대구시', '적극', '해결', '모습', '설령', '청사', '건립', '비용', '이', '어려움', '극복', '도움', '허리띠', '졸라', '모습', '대구시', '특별', '재난', '지역', '선포', '한편', '다른', '지역', '형평성', '문제', '제기', '온', '국민', '때', '정부', '지원이', '원래', '목적', '신청', '사의', '건립', '것', '대한', '논쟁', '필요', '생각', '또한', '감염병', '장기', '대비', '재원', '필요', '현재', '대구', '신규', '환자', '수', '신천지', '교인', '일반인', '산발', '집단', '감염', '해외', '역', '유입', '또한', '우려', '상황', '질병', '관리', '본부', '발표', '보더', '더', '사회', '거리', '두기', '이', '장기전', '대비', '때', '가장', '사람', '세자', '영업', '경제', '취약', '계층', '청사', '향후', '다시', '수', '자영', '업자', '공장', '한번', '문', '다시', '회생', '대구', '위해', '지원', '지자체', '의료', '인력', '위', '재원', '확보', '참으로', '분', '응원', '모두', '빚', '다른', '지자체', '우리', '감염병', '때', '우리', '병상', '지원', '줄', '수', '재원', '마련', '언제', '이', '시기', '대한민국', '한마음', '이', '상황', '해결', '나가야', '만큼', '논쟁', '사전', '차단', '시민', '더', '도움', '우리', '전국', '도움', '보답', '위', '하나', '방법', '대구시', '신청', '사의', '무기한', '연기', '힘', '실어', '것']",Yes
"['면역', '저하', '환자', '들', '을', '위', '한', '마스크', '공급', '대책', '을', '요구', '합니다', '저', '경기도', '거주', '여성', '요즘', '코로나', '확산', '마스크', '부족', '사태', '대해', '총력', '다', '대통령', '이하', '공무원', '감사', '응원', '전', '현재', '공적', '마스크', '지원', '부제', '시행', '정도', '해소', '상황', '다그', '백혈병', '에이즈', '등', '질병', '면역', '저하', '환자', '매일', '마스크', '필수', '가격', '부족', '현상', '의료', '용', '덴탈', '마스크', '구', '수', '면역', '저하', '환자', '외출', '시', '뿐', '자택', '안', '생활', '수', '사람', '감기', '치명', '마스크', '평소', '일상생활', '요즈음', '상황', '더', '더욱', '필수', '면역', '저하', '환자', '위해', '대책', '마련']",NO
"['자산', '운용', '비리', '에', '대하', '여', '즉각', '적', '인', '수사', '진행', '을', '해야', '합니다', '국내', '최대', '헤지', '펀드', '운용', '사', '자산운용', '영자', '도덕', '해이', '고발', '고객', '돈', '비', '우량', '회사', '투자', '고객', '막대', '손해', '또한', '부사', '사람', '자산', '투자', '회사', '주가조작', '직접', '개입', '회사', '막대', '손해', '뒤', '법윈', '영장', '심사', '날', '잠적', '부사', '국적', '과연', '부사', '단독', '범행', '요', '어제', '이', '회사', '미국', '다단계', '폰', '사기', '휘', '고객', '돈', '억원', '손실', '예상', '기사', '과연', '자산', '웅', '단순', '피해자', '요', '우선', '부실', '다단계', '사기', '것', '인지', '지속', '판매', '도덕', '해이', '당장', '대한민국', '검찰', '머리', '외국인', '임원', '도주', '방관', '은행', '권유', '곳', '투자', '분', '무슨', '잘못', '꼬리', '식', '머리', '외국인', '책임', '전가', '제대로', '수사', '촉구', '게시', '물의', '일부', '내용', '국민', '청원', '요건', '위배', '관리자', '수정']",NO
"['특', '발성', '혈소판', '감소', '증', '에', '대한', '산정', '특례', '지원', '제외', '재', '검토', '요청', '누구', '를', '위', '한', '복지', '입', '니까', '특', '발성', '혈소판', '감소', '증', '진단', '산정', '특례', '등록', '지원', '환자', '출산', '때', '편도', '수술', '자궁', '수술', '발치', '스케일링', '등', '수술', '시술', '위', '서도', '늘', '혈소판', '수치', '검사', '수혈', '면역', '주사', '치료', '작년', '아이', '출산', '때', '위험', '산모', '분류', '출산', '전', '면역', '주사', '출산', '당일', '긴급', '수혈', '차례', '가슴', '졸', '출산', '출산', '후', '과', '출혈', '화장실', '정신', '보호자', '동반', '큰일', '날수', '상황', '매년', '수술', '시술', '때', '최소', '번은', '수혈', '면역', '주사', '금번', '산정', '특례', '기준', '개정', '해당', '질환', '특례대상', '삭제', '해당', '질병', '대한', '산정특례', '통보', '치료', '방법', '시술', '늘', '마음', '졸', '고가', '면역', '주사', '수혈', '준비', '더욱이', '임산부', '경우', '출산', '시', '과', '출혈', '매우', '상황', '중증', '질환', '임', '대상', '제외', '누구', '위', '복지', '정책', '누가', '정', '복지', '정책', '특', '발성', '혈소판', '감소', '증', '산정', '특례', '대상', '복', '요청']",NO
